"UID","AID","Score"
4793,57082,5.0
4793,57083,5.0
4793,57084,5.0
4793,57085,5.0
4793,57086,5.0
4793,57087,5.0
4793,57088,5.0
4793,57091,5.0
4793,57092,5.0
4793,57094,5.0
4793,57095,5.0
4793,57096,2.5
4793,57100,5.0
4793,57101,5.0
4794,19,4.0
4794,72,3.5
4794,163,5.0
4794,328,4.0
4794,536,4.0
4794,773,4.0
4794,806,4.0
4794,841,5.0
4794,875,4.0
4794,928,4.0
4794,1155,4.0
4794,1182,4.0
4794,1184,4.5
4794,1245,4.5
4794,1529,4.916666666666667
4794,1703,5.0
4794,1870,2.5
4794,2493,4.0
4794,2960,5.0
4794,4078,3.5
4794,5896,4.5
4794,9950,4.5
4794,10599,4.0
4794,15105,4.0
4794,15290,5.0
4794,17422,4.5
4794,26344,5.0
4794,28123,3.5
4794,29098,4.5
4794,32428,5.0
4794,36505,5.0
4794,37060,4.5
4794,41142,5.0
4794,41188,5.0
4794,44926,4.5
4794,49129,4.0
4794,57111,3.0
4794,57112,4.5
4794,57117,3.5
4795,27,4.0
4795,47,5.0
4795,63,5.0
4795,201,4.5
4795,317,5.0
4795,426,4.0
4795,427,2.0
4795,492,5.0
4795,1117,5.0
4795,1250,2.5
4795,5553,4.0
4795,10841,2.5
4796,27,4.0
4796,28,4.5
4796,29,4.0
4796,37,4.0
4796,71,4.0
4796,90,3.75
4796,119,4.0
4796,127,4.0
4796,131,4.0
4796,159,3.5
4796,171,3.0
4796,179,2.5
4796,192,3.5
4796,206,2.5
4796,207,4.0
4796,213,3.5
4796,230,5.0
4796,233,4.0
4796,261,4.5
4796,290,2.5
4796,317,4.25
4796,329,4.0
4796,390,3.5
4796,392,3.5
4796,412,4.0
4796,453,2.9
4796,462,4.0
4796,486,4.0
4796,516,4.0
4796,522,4.5
4796,534,4.5
4796,546,3.0
4796,570,4.0
4796,675,4.0
4796,713,4.0
4796,795,4.0
4796,811,5.0
4796,825,4.0
4796,863,4.0
4796,879,2.5
4796,917,3.75
4796,924,3.5
4796,998,4.0
4796,1026,3.0
4796,1090,2.5
4796,1110,4.0
4796,1221,4.0
4796,1239,3.5
4796,1262,3.5
4796,1403,3.5
4796,1432,2.5
4796,1467,4.0
4796,1569,2.5
4796,1765,4.5
4796,1774,4.75
4796,1949,4.0
4796,2063,4.0
4796,2236,4.5
4796,2419,4.0
4796,2476,4.0
4796,2619,3.75
4796,2889,3.5
4796,2895,3.5
4796,2919,4.0
4796,3036,3.5
4796,3040,3.5
4796,3041,4.0
4796,3200,4.0
4796,3709,4.0
4796,3919,3.5
4796,3950,4.0
4796,4013,3.75
4796,4152,4.0
4796,4414,4.0
4796,4546,4.5
4796,4622,4.5
4796,5035,4.0
4796,5640,4.0
4796,5765,5.0
4796,6124,4.0
4796,6975,4.5
4796,7572,4.0
4796,7640,4.5
4796,8227,3.0
4796,8273,3.5
4796,9832,4.0
4796,10937,2.5
4796,12608,4.0
4796,13033,4.5
4796,13131,5.0
4796,13865,4.0
4796,15273,5.0
4796,16461,3.5
4796,18112,3.0
4796,18264,3.5
4796,18399,2.5
4796,18896,3.5
4796,25674,3.0
4796,29663,3.0
4796,32705,4.0
4796,50192,3.5
4796,57147,2.5
4796,57153,4.0
4797,148,5.0
4797,207,4.5
4797,609,3.0
4797,628,2.5
4797,855,4.75
4797,1167,3.5
4797,2419,5.0
4797,2933,3.5
4797,2934,3.5
4797,3275,4.5
4797,6481,4.0
4797,6586,3.5
4797,6587,2.0
4797,6966,4.5
4797,7220,4.0
4797,8214,4.5
4797,8485,4.5
4797,8574,4.0
4797,9310,4.0
4797,9661,3.5
4797,9701,4.5
4797,13210,4.5
4797,21901,3.0
4797,22173,3.0
4797,22186,4.0
4797,22539,4.0
4797,24791,4.0
4797,37927,4.0
4797,38968,4.0
4797,57163,3.0
4797,57164,5.0
4797,57167,3.5
4797,57169,3.5
4798,41,4.5
4798,293,3.5
4798,522,5.0
4798,620,4.5
4798,628,4.5
4798,1741,2.0
4798,2335,5.0
4798,2467,4.5
4798,7113,3.5
4798,9246,4.5
4798,10695,4.0
4798,14219,4.5
4798,27162,4.0
4798,28337,2.5
4798,31099,4.5
4798,31454,3.5
4798,36322,4.0
4798,40785,4.5
4798,53330,4.5
4798,55579,3.5
4798,56967,2.5
4798,57174,4.5
4798,57177,4.0
4798,57179,4.0
4799,107,4.0
4799,109,4.5
4799,137,2.5
4799,197,0.5
4799,198,2.5
4799,271,2.5
4799,463,2.5
4799,500,3.5
4799,535,2.0
4799,749,2.5
4799,768,4.0
4799,1011,2.5
4799,1359,4.0
4799,1625,4.0
4799,1701,2.5
4799,3025,2.5
4799,3737,3.5
4799,3776,5.0
4799,4300,3.0
4799,4301,2.0
4799,5377,4.5
4799,5955,3.5
4799,12989,4.5
4799,13269,2.0
4799,17452,2.5
4799,33167,5.0
4800,138,2.5
4800,928,4.0
4800,1109,3.7
4800,16726,2.0
4800,23789,4.0
4800,32610,3.0
4800,57185,3.5
4800,57186,3.5
4800,57187,2.5
4800,57188,2.5
4801,1191,2.5
4801,1202,3.5
4801,2720,2.5
4801,4339,2.5
4801,5781,2.5
4801,21037,2.5
4801,22654,2.5
4801,57195,2.5
4801,57196,3.5
4801,57197,2.5
4802,52,0.5
4802,182,3.5
4802,232,1.5
4802,374,4.0
4802,439,4.5
4802,752,3.5
4802,778,5.0
4802,4944,4.5
4802,5670,2.5
4802,8489,5.0
4802,9026,5.0
4802,13684,4.0
4802,20970,4.5
4802,57204,4.0
4803,26,3.5
4803,290,2.5
4803,830,2.5
4803,1513,2.5
4803,2424,3.0
4803,3507,3.5
4803,4004,3.5
4803,10787,4.0
4803,13280,2.5
4803,57206,4.5
4803,57207,2.5
4803,57208,2.5
4804,626,4.0
4804,1878,2.5
4804,2451,5.0
4804,2599,4.0
4804,3513,4.0
4804,4440,5.0
4804,6977,5.0
4804,9939,4.5
4804,10530,2.5
4804,13589,3.5
4804,15361,2.5
4804,15465,2.5
4804,35558,4.5
4804,37396,3.5
4805,49,5.0
4805,108,4.5
4805,159,5.0
4805,230,3.5
4805,427,3.5
4805,938,4.75
4805,1330,3.0
4805,1398,3.5
4805,10750,2.5
4805,11912,2.5
4805,27685,2.5
4805,50789,5.0
4805,57210,5.0
4805,57211,2.5
4806,18,3.25
4806,45,2.5
4806,49,4.0
4806,119,3.5
4806,192,2.5
4806,462,4.0
4806,1432,4.5
4806,1464,2.0
4806,1702,3.0
4807,63,4.5
4807,75,4.0
4807,862,5.0
4807,1200,4.5
4807,1250,4.0
4807,1483,4.5
4807,1838,5.0
4807,4575,4.0
4807,4970,4.5
4807,5228,5.0
4807,5680,5.0
4807,8177,5.0
4807,8190,4.5
4807,8588,4.5
4807,18379,4.5
4807,24478,5.0
4807,31644,3.0
4807,31889,4.5
4807,36860,4.0
4807,38477,4.5
4807,40050,3.5
4807,48074,5.0
4807,57216,4.0
4807,57217,5.0
4807,57218,3.0
4807,57219,4.0
4807,57220,4.5
4807,57222,3.5
4807,57223,4.0
4807,57224,4.0
4807,57225,2.5
4807,57226,3.5
4807,57227,4.0
4807,57228,3.5
4807,57229,3.0
4807,57230,3.0
4807,57234,5.0
4807,57235,3.0
4807,57236,3.5
4807,57237,3.5
4807,57239,4.5
4808,5,4.5
4808,27,4.0
4808,49,3.0
4808,52,3.0
4808,65,4.0
4808,317,2.5
4808,810,2.0
4808,846,3.0
4808,1330,2.0
4808,11713,3.5
4808,12157,3.5
4808,13592,3.0
4808,20437,3.5
4808,26147,2.0
4808,37497,3.0
4808,57243,2.5
4808,57244,2.5
4808,57245,3.0
4809,52,5.0
4809,173,5.0
4809,1087,5.0
4809,5441,4.0
4809,8805,2.5
4809,10803,4.5
4809,13418,5.0
4809,15736,5.0
4809,52745,5.0
4809,57253,5.0
4810,7,5.0
4810,27,4.625
4810,28,4.0
4810,113,5.0
4810,152,5.0
4810,292,4.0
4810,375,5.0
4810,463,5.0
4810,471,5.0
4810,605,5.0
4810,731,3.5
4810,824,5.0
4810,1012,5.0
4810,1280,4.0
4810,1359,5.0
4810,1489,5.0
4810,1972,4.5
4810,2155,4.0
4810,2566,5.0
4810,3772,5.0
4810,4321,5.0
4810,5372,4.0
4810,5404,4.0
4810,6462,4.0
4810,7622,5.0
4810,7821,5.0
4810,12971,3.0
4810,13343,4.0
4810,13788,4.0
4810,15073,4.0
4810,31212,4.0
4810,35161,3.5
4810,36711,3.0
4810,38252,5.0
4810,57262,4.0
4811,7,4.0
4811,14,4.5
4811,44,3.0
4811,45,4.0
4811,46,3.5
4811,52,3.0
4811,159,5.0
4811,297,3.5
4811,298,4.666666666666667
4811,375,2.5
4811,394,4.75
4811,411,4.5
4811,416,4.5
4811,426,2.75
4811,432,3.75
4811,453,3.9166666666666665
4811,457,4.0
4811,469,3.5
4811,488,4.0
4811,492,3.5
4811,495,5.0
4811,534,4.5
4811,535,4.0
4811,693,4.0
4811,771,4.0
4811,818,5.0
4811,1065,4.5
4811,1301,3.5
4811,1302,3.5
4811,1359,3.5
4811,1467,4.5
4811,1625,3.5
4811,1823,2.0
4811,1864,4.0
4811,1889,4.0
4811,2056,4.5
4811,2084,4.5
4811,2106,4.0
4811,2143,4.5
4811,2428,5.0
4811,2814,4.5
4811,3031,4.0
4811,3490,4.0
4811,3897,4.5
4811,3992,3.0
4811,4290,4.0
4811,5422,5.0
4811,5602,5.0
4811,5779,5.0
4811,5807,4.5
4811,6975,5.0
4811,7361,5.0
4811,7916,4.0
4811,7918,2.5
4811,8386,4.0
4811,11968,3.5
4811,12409,4.0
4811,12476,2.5
4811,15731,3.0
4811,16645,5.0
4811,17823,4.5
4811,18147,3.0
4811,18844,4.0
4811,19332,3.0
4811,22265,4.0
4811,23077,4.0
4811,24375,4.5
4811,24614,4.5
4811,25220,3.0
4811,25420,2.5
4811,27241,5.0
4811,29544,5.0
4811,34346,3.0
4811,36613,2.5
4811,38441,4.0
4811,40631,5.0
4811,41672,4.0
4811,42709,4.5
4811,45771,3.5
4811,46417,3.5
4811,52742,4.0
4811,57273,4.0
4811,57278,3.5
4811,57279,4.5
4811,57280,4.5
4811,57294,5.0
4811,57299,4.5
4811,85187,4.5
4812,18,2.5
4812,298,3.5
4812,794,4.5
4812,919,5.0
4812,4479,2.5
4813,27,3.0
4813,126,3.5
4813,166,3.0
4813,232,3.0
4813,289,3.5
4813,492,3.9
4813,814,2.0
4813,1349,4.0
4813,2540,2.5
4813,2841,4.0
4813,4438,3.5
4813,8362,3.75
4813,12876,3.5
4813,13197,3.0
4813,13970,3.5
4813,13983,3.5
4813,22691,3.5
4813,37790,3.0
4813,38012,4.0
4813,40461,3.5
4813,57303,3.5
4813,57304,3.0
4813,57305,4.0
4813,57306,4.0
4813,57307,3.0
4813,57308,3.5
4813,57309,3.5
4813,57310,3.5
4813,57311,4.0
4813,57312,3.5
4813,57313,3.5
4813,57314,3.0
4813,57315,4.0
4813,63897,4.0
4813,70860,3.0
4813,89902,3.5
4813,94806,2.5
4813,97792,3.0
4813,97793,3.5
4813,97794,3.5
4813,97795,4.0
4813,97796,3.0
4813,97797,3.0
4813,97798,3.0
4813,97799,3.5
4813,97800,3.0
4813,97801,3.5
4814,209,5.0
4814,284,5.0
4814,1304,4.5
4814,1305,4.5
4814,1350,4.0
4814,1440,5.0
4814,3376,2.5
4814,4518,3.0
4814,4724,5.0
4814,4967,4.5
4814,5419,4.0
4814,5641,5.0
4814,6147,3.5
4814,7988,4.5
4814,8386,5.0
4814,8588,4.0
4814,10127,3.5
4814,10883,3.5
4814,11924,4.0
4814,20670,4.5
4814,20826,4.5
4814,21726,4.5
4814,22951,3.5
4814,24481,4.0
4814,26148,4.0
4814,26696,5.0
4814,27401,4.0
4814,30077,4.0
4814,37731,4.0
4814,40097,4.0
4814,57322,4.5
4814,57323,3.25
4814,57324,3.5
4815,27,5.0
4815,119,5.0
4815,153,5.0
4815,293,5.0
4815,317,5.0
4815,328,5.0
4815,617,5.0
4815,1155,5.0
4815,1586,5.0
4815,2236,5.0
4815,2285,5.0
4815,2860,5.0
4815,4579,5.0
4815,4672,5.0
4815,5765,5.0
4815,6881,5.0
4815,10089,5.0
4815,10284,4.0
4815,10430,5.0
4815,11119,5.0
4815,15806,5.0
4815,21026,5.0
4815,24984,5.0
4815,27815,5.0
4815,57332,5.0
4815,57335,5.0
4815,57336,5.0
4816,44,5.0
4816,65,5.0
4816,75,5.0
4816,87,3.5
4816,119,5.0
4816,144,4.25
4816,192,5.0
4816,213,4.0
4816,298,4.5
4816,299,5.0
4816,399,5.0
4816,457,5.0
4816,535,5.0
4816,536,4.5
4816,724,5.0
4816,872,4.0
4816,928,5.0
4816,1013,5.0
4816,1674,5.0
4816,1714,5.0
4816,1824,4.0
4816,1863,3.0
4816,2232,4.0
4816,2236,3.5
4816,2485,5.0
4816,3513,4.0
4816,3710,4.0
4816,3999,5.0
4816,4093,3.5
4816,4140,4.5
4816,4614,5.0
4816,4886,4.5
4816,5445,4.5
4816,7572,4.666666666666667
4816,8315,2.75
4816,8979,4.5
4816,9196,4.5
4816,9909,5.0
4816,10079,5.0
4816,13878,5.0
4816,15584,5.0
4816,17809,3.5
4816,31555,2.0
4816,32440,5.0
4816,36426,4.0
4816,55122,0.5
4816,57337,5.0
4817,113,4.0
4817,298,3.5
4817,1118,4.0
4817,2636,4.75
4817,4504,3.0
4817,6967,4.0
4817,7009,2.5
4817,17854,3.5
4817,19797,2.5
4817,52057,4.0
4817,57430,3.5
4818,475,2.0
4818,3694,3.0
4818,3734,5.0
4818,11788,3.5
4818,12022,3.5
4818,18629,4.5
4818,19252,5.0
4818,31520,4.5
4818,32681,4.0
4818,34533,2.5
4818,57433,3.0
4819,107,1.75
4819,145,2.0
4819,186,0.5
4819,372,3.0
4819,777,2.5
4819,1202,0.5
4819,1466,3.5
4819,1681,0.5
4819,1899,2.5
4819,2448,2.5
4819,2599,1.0
4819,2814,1.9545454545454544
4819,3725,2.0
4819,3847,2.5
4819,3885,1.5
4819,4111,2.0
4819,4384,2.5
4819,4701,1.5
4819,6963,1.25
4819,9661,2.25
4819,10970,2.5
4819,10977,3.5
4819,11704,2.0
4819,13065,0.875
4819,17047,2.5
4819,17144,1.5
4819,18152,1.5
4819,57457,2.0
4820,114,3.0
4820,724,5.0
4820,947,1.5
4820,1008,4.5
4820,20047,3.5
4820,22410,2.5
4820,29125,2.5
4820,43419,2.5
4820,50328,5.0
4820,52903,3.5
4820,57471,2.0
4820,57472,3.5
4820,57474,2.0
4820,57477,4.0
4821,14,4.5
4821,127,5.0
4821,263,3.5
4821,697,3.5
4821,3172,5.0
4821,4543,4.5
4821,5863,2.5
4821,11678,4.0
4821,15437,1.5
4821,49013,4.0
4822,279,4.0
4822,527,3.5
4822,1026,3.5
4822,1665,2.5
4822,2223,3.0
4822,2450,5.0
4822,3015,3.0
4822,3028,3.0
4822,3766,3.5
4822,3883,2.5
4822,4275,4.0
4822,4295,3.5
4822,8577,5.0
4822,9998,2.0
4822,10687,2.0
4822,16743,3.25
4823,119,5.0
4823,153,5.0
4823,157,4.0
4823,162,5.0
4823,232,5.0
4823,325,5.0
4823,394,5.0
4823,492,2.5
4823,565,1.5
4823,628,5.0
4823,797,5.0
4823,864,5.0
4823,919,3.0
4823,921,3.0
4823,968,5.0
4823,982,5.0
4823,1008,5.0
4823,1052,5.0
4823,1475,2.5
4823,1529,3.0
4823,2170,4.5
4823,2330,2.0
4823,2447,5.0
4823,2476,2.5
4823,2680,5.0
4823,3035,5.0
4823,3513,2.5
4823,4026,5.0
4823,4335,5.0
4823,5594,3.0
4823,5778,5.0
4823,6221,2.5
4823,6369,3.0
4823,6697,5.0
4823,7420,5.0
4823,7453,2.5
4823,7846,5.0
4823,10139,4.0
4823,10549,4.5
4823,13257,2.5
4823,13832,5.0
4823,14893,2.5
4823,19025,5.0
4823,24887,3.0
4823,27750,3.5
4823,32732,2.5
4823,38091,5.0
4823,40127,4.0
4823,47834,2.5
4823,57497,3.5
4824,157,5.0
4824,535,5.0
4824,975,4.5
4824,1059,4.0
4824,1069,5.0
4824,3927,3.5
4824,4313,5.0
4824,4696,5.0
4824,7412,5.0
4824,10514,3.5
4824,10947,5.0
4824,23440,4.0
4825,51,5.0
4825,127,5.0
4825,216,5.0
4825,395,5.0
4825,1130,5.0
4825,1432,5.0
4825,1465,4.0
4825,1521,5.0
4825,2209,5.0
4825,2403,5.0
4825,2729,5.0
4825,3059,5.0
4825,7227,5.0
4825,25543,5.0
4825,57510,5.0
4825,57511,5.0
4825,57512,5.0
4826,114,3.0
4826,119,2.5
4826,197,3.5
4826,535,3.0
4826,989,5.0
4826,5611,3.0
4826,13997,2.5
4826,31671,3.0
4826,57515,3.0
4827,18,4.5
4827,43,4.75
4827,45,3.5
4827,52,3.5
4827,108,4.0
4827,111,4.0
4827,113,4.5
4827,184,4.5
4827,271,4.5
4827,279,4.333333333333333
4827,281,5.0
4827,365,3.5
4827,371,4.5
4827,395,5.0
4827,426,4.5
4827,453,3.0
4827,527,4.0
4827,535,4.083333333333333
4827,821,5.0
4827,855,4.5
4827,2161,3.9
4827,2471,3.5
4827,2828,4.0
4827,2889,4.166666666666667
4827,3153,5.0
4827,3650,5.0
4827,3877,3.0
4827,6236,4.0
4827,6264,2.5
4827,6671,5.0
4827,6757,3.5
4827,8121,5.0
4827,8593,5.0
4827,10254,4.0
4827,10869,5.0
4827,12368,4.5
4827,16381,5.0
4827,17784,4.5
4827,26468,3.0
4827,30745,3.5
4827,49277,3.5
4827,57516,5.0
4828,1961,4.0
4828,2895,4.0
4828,3357,4.5
4828,3691,2.0
4828,4044,2.875
4828,4793,2.5
4828,5333,3.0
4828,9172,4.0
4828,56042,2.0
4829,14,1.75
4829,67,3.0
4829,271,2.5
4829,297,2.5
4829,374,4.0
4829,528,5.0
4829,1359,2.5
4829,1703,4.5
4829,1742,3.25
4829,2076,3.5
4829,3954,5.0
4829,6428,3.5
4829,8580,3.5
4829,12070,2.5
4829,15602,3.5
4829,21318,3.5
4829,21831,2.5
4829,29274,3.0
4829,36834,3.0
4829,36835,3.0
4829,57531,2.5
4830,1575,5.0
4830,3093,4.5
4830,3128,4.0
4830,3619,4.5
4830,6325,5.0
4830,9003,4.5
4830,16173,4.5
4830,19685,4.0
4830,25560,5.0
4830,30383,4.0
4830,56584,5.0
4830,57535,4.0
4830,57536,4.0
4830,57538,3.0
4831,45,4.0
4831,377,3.75
4831,512,3.5
4831,522,4.5
4831,980,4.0
4831,1397,5.0
4831,1467,4.0
4831,3172,5.0
4831,6465,4.5
4831,6511,3.5
4831,7342,2.0
4831,8574,5.0
4831,8786,1.0
4831,13123,2.5
4831,15879,5.0
4831,16177,4.5
4832,27,3.5
4832,28,4.0
4832,108,3.5
4832,110,4.0
4832,137,3.25
4832,267,1.5
4832,278,3.0
4832,298,4.166666666666667
4832,453,3.5
4832,483,3.5
4832,535,4.0
4832,822,3.25
4832,824,3.1666666666666665
4832,928,4.0
4832,1284,4.0
4832,1519,1.5
4832,1559,3.5
4832,1586,4.0
4832,1713,3.5
4832,1807,3.5
4832,1860,2.5
4832,2256,2.333333333333333
4832,2650,3.5
4832,2814,2.5
4832,2929,4.5
4832,2934,2.5
4832,3740,2.5
4832,3764,3.0
4832,3785,4.5
4832,4687,4.0
4832,4688,0.75
4832,5105,2.5
4832,5167,2.5
4832,6966,3.5
4832,6969,4.25
4832,7221,4.5
4832,7442,3.5
4832,8924,3.0
4832,8951,4.0
4832,9733,4.0
4832,9825,2.5
4832,9892,4.5
4832,10974,2.0
4832,11480,1.5
4832,15148,3.5
4832,16697,3.5
4832,21851,2.5
4832,24815,4.5
4832,27213,4.5
4832,57547,0.5
4832,57548,1.0
4832,57550,1.0
4833,37,4.5
4833,67,4.5
4833,101,3.5
4833,111,5.0
4833,528,2.5
4833,1129,4.0
4833,4260,2.0
4833,10376,3.0
4833,28391,3.5
4833,53536,5.0
4833,57564,4.5
4834,119,5.0
4834,213,5.0
4834,289,4.75
4834,416,4.0
4834,752,3.5
4834,1656,5.0
4834,3076,4.0
4834,3171,4.0
4834,3416,3.0
4834,5493,4.5
4834,18026,4.0
4834,27358,3.5
4834,29390,3.0
4834,56807,5.0
4834,57569,4.5
4834,57570,4.0
4834,57571,3.0
4834,57572,4.0
4835,119,3.5
4835,163,5.0
4835,165,5.0
4835,1044,4.5
4835,1058,4.5
4835,1109,5.0
4835,1184,5.0
4835,1467,5.0
4835,4668,4.5
4835,21030,5.0
4835,36597,5.0
4835,57574,5.0
4835,57575,5.0
4835,57576,2.5
4835,57577,5.0
4836,27,4.0
4836,28,3.0
4836,108,2.0
4836,128,3.5
4836,212,4.0
4836,217,4.0
4836,457,4.0
4836,713,4.0
4836,802,4.0
4836,1011,4.0
4836,1117,3.5
4836,2421,4.0
4836,5982,4.0
4836,7901,4.5
4836,8190,4.5
4836,18567,4.0
4836,29825,5.0
4836,57581,3.0
4837,45,4.0
4837,96,4.0
4837,108,4.0
4837,187,2.5
4837,463,3.0
4837,1894,4.5
4837,4018,3.5
4837,11070,3.5
4837,27363,4.0
4837,57593,5.0
4838,45,5.0
4838,298,3.0
4838,411,3.0
4838,534,5.0
4838,822,5.0
4838,1357,5.0
4838,9504,2.5
4839,10,4.0
4839,101,4.0
4839,107,3.0
4839,111,4.75
4839,192,4.666666666666667
4839,290,4.0
4839,298,4.714285714285714
4839,469,4.5
4839,516,4.0
4839,535,4.0
4839,620,3.5
4839,855,3.5
4839,887,4.5
4839,1141,5.0
4839,1428,2.5
4839,1623,4.5
4839,1673,4.5
4839,1948,3.5
4839,1974,4.5
4839,2393,3.0
4839,2937,3.5
4839,3327,2.5
4839,4124,4.0
4839,4979,3.5
4839,5201,2.0
4839,5285,4.0
4839,5665,3.5
4839,6668,2.5
4839,7046,4.0
4839,7916,2.5
4839,8508,4.0
4839,9842,4.5
4839,10221,3.5
4839,13865,3.5
4839,31575,3.5
4839,35578,2.5
4839,37414,4.0
4839,57598,2.75
4840,88,4.0
4840,173,4.0
4840,325,4.5
4840,1119,4.5
4840,1202,3.5
4840,2001,5.0
4840,2255,3.0
4840,3949,3.5
4840,13686,3.5
4840,26570,1.5
4840,30674,2.0
4840,35472,3.0
4840,39162,3.0
4840,40458,3.5
4840,54438,2.5
4840,57602,3.5
4840,57603,4.0
4840,57604,2.5
4841,19,3.5
4841,27,4.0
4841,36,5.0
4841,38,4.5
4841,39,4.5
4841,44,1.5
4841,51,3.0
4841,66,5.0
4841,75,4.5
4841,87,5.0
4841,89,5.0
4841,96,3.5
4841,108,3.8125
4841,116,4.5
4841,119,3.625
4841,126,5.0
4841,127,3.75
4841,140,4.0
4841,146,5.0
4841,153,5.0
4841,155,5.0
4841,163,5.0
4841,165,4.0
4841,171,5.0
4841,201,5.0
4841,204,3.875
4841,206,4.5
4841,207,5.0
4841,208,4.833333333333333
4841,210,4.5
4841,212,5.0
4841,219,4.0
4841,232,5.0
4841,239,5.0
4841,247,5.0
4841,274,4.25
4841,279,3.5
4841,280,5.0
4841,284,4.5
4841,289,5.0
4841,296,3.0
4841,304,4.5
4841,333,4.5
4841,335,5.0
4841,337,4.625
4841,338,5.0
4841,340,5.0
4841,390,4.5
4841,394,3.5
4841,412,5.0
4841,423,5.0
4841,426,5.0
4841,428,4.0
4841,454,4.0
4841,491,4.5
4841,492,3.6666666666666665
4841,496,4.0
4841,498,3.25
4841,516,4.0
4841,520,5.0
4841,522,4.5
4841,577,4.5
4841,591,4.5
4841,604,5.0
4841,637,4.5
4841,639,5.0
4841,664,4.5
4841,701,5.0
4841,717,4.75
4841,720,4.0
4841,724,5.0
4841,737,3.0
4841,749,5.0
4841,771,3.5
4841,815,4.5
4841,855,3.5
4841,880,4.5
4841,894,5.0
4841,926,5.0
4841,934,4.875
4841,954,4.25
4841,960,4.0
4841,974,4.0
4841,980,5.0
4841,1008,5.0
4841,1011,4.166666666666667
4841,1028,5.0
4841,1058,5.0
4841,1062,4.5
4841,1063,5.0
4841,1065,5.0
4841,1091,3.5
4841,1094,3.5
4841,1097,5.0
4841,1117,4.0
4841,1141,5.0
4841,1162,5.0
4841,1198,5.0
4841,1208,5.0
4841,1215,4.5
4841,1217,4.5
4841,1228,5.0
4841,1295,4.0
4841,1304,5.0
4841,1318,3.5
4841,1359,4.833333333333333
4841,1360,4.0
4841,1364,5.0
4841,1419,4.25
4841,1427,4.0
4841,1441,4.0
4841,1442,4.0
4841,1464,4.0
4841,1465,5.0
4841,1470,5.0
4841,1482,5.0
4841,1483,5.0
4841,1561,5.0
4841,1566,5.0
4841,1586,5.0
4841,1626,4.0
4841,1661,5.0
4841,1663,4.0
4841,1665,4.5
4841,1712,2.5
4841,1816,4.5
4841,1819,5.0
4841,1843,4.0
4841,1844,4.0
4841,1910,3.5
4841,1948,4.5
4841,1975,3.5
4841,2005,4.5
4841,2006,5.0
4841,2024,4.5
4841,2111,4.5
4841,2150,3.5
4841,2154,4.25
4841,2160,5.0
4841,2220,4.5
4841,2246,4.0
4841,2276,4.5
4841,2282,4.0
4841,2361,4.25
4841,2368,4.0
4841,2395,5.0
4841,2427,4.5
4841,2447,4.75
4841,2450,5.0
4841,2470,4.0
4841,2475,5.0
4841,2582,5.0
4841,2666,3.5
4841,2677,4.5
4841,2748,5.0
4841,2770,4.5
4841,2820,3.75
4841,2844,3.5
4841,2868,5.0
4841,2963,5.0
4841,2971,3.5
4841,3059,5.0
4841,3088,3.5
4841,3105,4.5
4841,3172,4.5
4841,3174,4.0
4841,3209,4.0
4841,3228,4.0
4841,3336,4.5
4841,3340,5.0
4841,3346,4.0
4841,3348,3.5
4841,3377,5.0
4841,3407,5.0
4841,3428,5.0
4841,3467,1.5
4841,3492,4.0
4841,3511,4.0
4841,3708,5.0
4841,3711,4.5
4841,3730,3.5
4841,3776,4.0
4841,3793,3.0
4841,3826,4.0
4841,3864,3.25
4841,3883,5.0
4841,3914,5.0
4841,3979,3.5
4841,3991,4.5
4841,4007,5.0
4841,4045,4.0
4841,4149,4.5
4841,4214,5.0
4841,4222,5.0
4841,4277,5.0
4841,4284,4.0
4841,4301,2.0
4841,4323,4.0
4841,4342,5.0
4841,4344,4.0
4841,4488,4.0
4841,4510,2.0
4841,4541,5.0
4841,4542,1.5
4841,4546,5.0
4841,4614,3.75
4841,4675,4.5
4841,4691,3.5
4841,4778,5.0
4841,4785,5.0
4841,4879,5.0
4841,4921,2.5
4841,4944,5.0
4841,5061,4.5
4841,5105,5.0
4841,5132,3.9444444444444446
4841,5201,4.0
4841,5244,4.5
4841,5302,4.5
4841,5673,4.5
4841,5729,4.0
4841,5733,3.5
4841,5863,4.5
4841,5887,4.5
4841,5961,4.5
4841,5985,4.0
4841,6147,5.0
4841,6192,5.0
4841,6316,2.5
4841,6414,4.0
4841,6432,4.0
4841,6466,4.5
4841,6472,4.75
4841,6518,5.0
4841,6575,3.25
4841,6578,3.5
4841,6637,4.5
4841,6828,3.5
4841,6907,4.5
4841,6997,3.5
4841,7403,4.166666666666667
4841,7478,5.0
4841,7683,5.0
4841,7824,4.5
4841,7862,5.0
4841,8055,4.0
4841,8209,4.0
4841,8236,4.5
4841,8239,4.5
4841,8306,4.5
4841,8579,3.5
4841,8954,4.0
4841,9148,4.5
4841,9150,5.0
4841,9200,2.5
4841,9360,5.0
4841,9995,4.0
4841,10055,4.5
4841,10204,4.5
4841,10206,3.5
4841,10239,4.5
4841,10254,4.0
4841,10261,5.0
4841,10278,4.75
4841,10297,4.5
4841,10328,4.0
4841,10358,4.0
4841,10452,4.0
4841,10481,3.0
4841,10510,4.5
4841,10548,3.0
4841,10549,4.5
4841,10564,5.0
4841,10702,5.0
4841,10801,3.5
4841,11130,4.5
4841,11143,4.0
4841,11181,5.0
4841,11723,5.0
4841,11728,4.5
